893	12823
889	12823
1019	12823
1016	12823
447	12823
725	12823
598	12860
829	12916
264	12916
132	12916
232	13020
550	13022
625	13030
228	13030
234	13030
235	13030
464	13030
665	13044
429	13054
230	13061
219	13077
129	13104
189	13204
190	13204
204	13305
505	13305
510	13305
1198	13305
241	13381
1188	13385
864	13529
1176	13529
325	13550
320	13550
45	13589
617	13589
1056	13589
995	13589
994	13589
539	13589
258	13589
260	13589
1155	13589
349	13589
352	13589
996	13589
399	13589
668	13589
892	13589
79	13589
80	13589
83	13589
273	13589
536	13589
537	13589
1127	13589
1178	13589
538	13589
1018	13589
257	13589
836	13589
435	13589
1030	13589
1202	13589
196	13589
36	13589
37	13589
39	13589
34	13589
35	13589
162	13589
562	13589
563	13589
564	13589
824	13589
628	13589
1181	13589
229	13589
363	13589
985	13589
957	13589
793	13589
794	13589
982	13589
601	13589
694	13589
442	13589
445	13589
388	13589
738	13589
739	13589
831	13589
1078	13589
1085	13589
1180	13589
402	13589
359	13589
324	13589
290	13589
3	13589
4	13589
364	13589
362	13589
1002	13589
1004	13589
466	13589
952	13589
1006	13589
1	13589
830	13589
969	13589
971	13589
155	13589
355	13589
356	13589
357	13589
33	13589
436	13589
822	13589
1035	13589
902	13589
418	13589
548	13589
976	13589
975	13589
978	13589
815	13589
462	13589
444	13591
169	13650
788	13650
493	13650
737	13657
819	13663
398	13663
287	13718
288	13718
298	13726
792	13726
929	13740
968	13795
699	13795
742	13795
818	13795
656	13795
654	13795
543	13795
100	13795
540	13795
97	13795
1105	13795
1121	13795
170	13795
977	13795
979	13795
980	13795
989	13795
339	13795
472	13795
647	13795
631	13821
115	13821
422	13821
98	13821
542	13821
837	13821
835	13821
655	13821
1079	13887
621	13919
622	13919
623	13919
1199	13919
85	13919
86	13919
1009	13919
1010	13919
970	13919
722	13919
773	13919
713	13919
616	13919
1029	13919
497	13919
801	13919
973	13919
972	13919
187	13919
715	13919
602	13919
604	13919
990	13919
840	13919
547	13919
827	13919
832	13919
105	13919
934	13919
796	13919
71	13919
1011	13919
213	13919
157	13919
676	13919
1141	13919
1012	13919
1150	13919
1153	13919
695	13919
697	13919
1217	13919
1219	13919
200	13919
197	13919
842	13919
1166	13919
498	13919
502	13919
1161	13919
332	13919
566	13919
872	13919
877	13919
802	13919
806	13919
851	13919
855	13919
565	13919
1205	13919
1204	13919
983	13919
299	13919
245	13919
1174	13985
974	14094
988	14094
991	14094
119	14094
126	14094
833	14294
22	14320
1189	14320
1196	14320
201	14320
369	14320
366	14320
838	14458
828	14458
394	14458
1159	14459
1162	14459
1157	14459
1117	14483
1116	14483
795	14483
463	14483
825	14483
839	14483
300	14483
768	14483
745	14483
919	14483
920	14483
897	14483
917	14483
898	14483
439	14483
347	14483
782	14483
11	14483
21	14483
1163	14483
1207	14483
1164	14483
987	14483
984	14483
1086	14483
367	14483
365	14483
652	14483
124	14483
1192	14483
383	14483
1158	14483
233	14519
826	14519
123	14519
1103	14519
1101	14519
247	14530
127	14547
25	14547
84	14653
340	14653
1194	14714
767	14719
382	14719
744	14788
909	14818
528	14818
409	14818
58	14888
59	14888
60	14888
911	14940
525	14940
408	14940
411	14940
530	14940
914	14940
57	14940
1077	14940
231	14940
1173	14940
334	14940
15	14940
179	14940
336	14940
198	14940
199	14940
125	14940
834	14940
841	14940
120	14940
1193	14940
1165	14940
653	14940
573	14940
571	14940
763	14940
764	14940
572	14940
375	14940
1190	14940
1082	15169
1109	15209
63	15226
556	15294
46	15294
159	15294
161	15294
376	15294
544	15294
586	15294
698	15294
1143	15294
1209	15294
331	15294
177	15299
438	15299
1115	15299
772	15299
771	15299
769	15299
770	15299
634	15299
354	15299
457	15299
291	15299
292	15299
293	15299
294	15299
142	15299
337	15299
651	15299
1091	15299
610	15299
611	15299
612	15299
613	15299
103	15299
685	15299
392	15299
1172	15299
78	15299
191	15299
407	15299
743	15299
1005	15299
1170	15299
104	15299
591	15299
592	15299
92	15299
111	15299
276	15299
374	15299
629	15299
630	15299
329	15299
1107	15299
846	15299
960	15299
964	15299
678	15299
680	15299
681	15299
679	15299
779	15299
780	15299
781	15299
116	15299
295	15299
658	15299
607	15299
90	15299
452	15299
483	15299
10	15299
1108	15299
633	15299
1028	15299
1092	15299
959	15299
110	15299
202	15299
1110	15299
76	15299
93	15299
94	15299
486	15299
844	15299
700	15299
701	15299
720	15299
721	15299
1094	15299
1112	15299
236	15299
237	15299
238	15299
239	15299
430	15299
431	15299
811	15299
812	15299
813	15299
814	15299
1007	15299
1008	15299
1095	15299
1093	15299
1096	15299
1111	15299
77	15299
95	15299
845	15299
456	15299
900	15299
280	15299
575	15299
75	15299
465	15299
951	15299
577	15299
451	15299
787	15299
711	15299
958	15299
785	15299
531	15299
963	15299
1076	15299
1083	15299
1080	15299
1081	15299
335	15299
576	15299
786	15299
704	15299
130	15299
283	15299
784	15299
305	15299
661	15299
112	15299
714	15299
686	15299
705	15299
42	15299
91	15299
314	15299
453	15299
484	15299
618	15299
1125	15299
19	15299
765	15299
915	15299
396	15299
590	15299
605	15299
843	15299
20	15299
766	15299
916	15299
406	15299
581	15299
620	15299
674	15299
469	15299
470	15299
304	15299
1171	15299
729	15299
730	15299
397	15299
589	15299
606	15299
96	15299
102	15299
420	15299
639	15299
281	15299
277	15299
619	15299
673	15299
113	15299
403	15299
160	15299
282	15299
28	15299
327	15299
47	15299
317	15299
454	15299
735	15299
997	15299
1089	15299
114	15299
404	15299
405	15299
712	15299
278	15299
707	15299
1168	15299
64	15299
149	15299
440	15299
485	15299
670	15299
709	15299
29	15299
328	15299
48	15299
318	15299
455	15299
736	15299
998	15299
1090	15299
303	15299
567	15299
666	15299
1197	15299
66	15299
182	15299
702	15299
708	15299
1134	15299
1135	15299
1137	15299
166	15299
774	15299
70	15299
68	15299
710	15299
649	15299
26	15299
279	15299
706	15299
1169	15299
67	15299
69	15299
65	15299
650	15299
723	15299
1136	15299
724	15299
27	15299
791	15299
1097	15299
1185	15299
1084	15299
23	15299
24	15299
1099	15299
599	15299
393	15299
703	15299
595	15299
1148	15299
1214	15299
692	15299
608	15299
659	15299
296	15299
494	15299
1146	15299
1212	15299
690	15299
495	15299
50	15299
870	15299
848	15299
799	15299
249	15299
16	15299
255	15299
593	15299
596	15299
180	15299
871	15299
849	15299
800	15299
597	15299
594	15299
790	15299
688	15299
687	15299
256	15299
1144	15299
1152	15299
513	15299
1215	15299
248	15299
1210	15299
333	15299
14	15299
789	15299
1147	15299
689	15299
1145	15299
691	15299
244	15299
1213	15299
178	15299
1211	15299
899	15299
783	15299
918	15299
348	15299
391	15299
632	15299
600	15299
1149	15299
603	15299
330	15299
696	15299
1151	15299
693	15299
1216	15299
1218	15299
570	15299
569	15299
254	15299
51	15299
491	15299
500	15299
496	15299
504	15299
503	15299
49	15299
501	15299
804	15299
797	15299
874	15299
876	15299
850	15299
808	15299
853	15299
879	15299
878	15299
857	15299
805	15299
807	15299
875	15299
856	15299
251	15299
854	15299
253	15299
52	15299
250	15299
568	15299
574	15299
54	15299
55	15299
499	15299
873	15299
492	15299
803	15299
852	15299
798	15299
869	15299
847	15299
